Warder:::Diego Bowers:759884:Male:35:4:1:Contemplator (head):Electronic-1,Gambling-1,Brawling-1,Streetwise-1,GunCbt-1,Vehicle-1
Warder::Dame:Stacia Jouve:879684:Female:27:2:5:Responder (heart):Brawling-1,Streetwise-1,Vehicle-1
Warder:::Hector Parent:446822:Male:26:2:1:Responder (heart):Streetwise-1,GunCbt-1,Forgery-1
Warder:::Gladys Duriez:978594:Female:28:2:3:Doer (action):Steward-1,Streetwise-1,GunCbt-1,Computer-1
Warder:::Flavia Pichon:985794:Female:31:3:2:Influencer (heart):Medical-1,Gambling-1,Brawling-1,Streetwise-1,GunCbt-1
Warder:::Marva Sears:78B234:Female:39:5:4:Responder (heart):JoT-1,Bribery-1,Gambling-2,Streetwise-1,Forgery-1
Warder:::Theda Gosset:BC9884:Female:36:4:6:Mover (action):Medical-2,Mechanical-1,Steward-1,Streetwise-1
Warder:::Major Frederick:789574:Male:27:2:4:Doer (action):JoT-1,Bribery-1,Blade-1,Streetwise-1
Warder:::Edie Barton:688983:Female:31:3:2:Responder (heart):Electronic-1,Gambling-1,Streetwise-1,GunCbt-1,Computer-1
Warder:::Jeri Mårtensson:6B3AA4:Female:43:6:2:Influencer (heart):Bribery-1,Brawling-1,Steward-1,Streetwise-1,GunCbt-1,Computer-1
Warder:::Garland Mignot:A95544:Male:23:1:1:Responder (heart):Bribery-1,Mechanical-1,Streetwise-1
Warder:::Clyde Bradshaw:996894:Male:28:2:5:Responder (heart):Bribery-1,Electronic-1,Streetwise-1
Warder:::Christopher Roques:666884:Male:39:5:4:Responder (heart):Electronic-1,Medical-1,Brawling-1,Leader-1,Mechanical-1,Streetwise-1
Warder:::Enda Washington:4A7A64:Female:35:4:1:Doer (action):Bribery-1,Brawling-2,Streetwise-1
Warder:::Flossie Briand:9854B4:Female:23:1:5:Responder (heart):Leader-1,Steward-1,Streetwise-1
Warder:::Felix Stuart:7BA554:Male:39:5:6:Influencer (heart):Bribery-1,Mechanical-1,Streetwise-1,Forgery-2
Warder:::Sandra Reid:5955B4:Female:36:4:3:Responder (heart):Brawling-1,Mechanical-2,Streetwise-1,GunCbt-1
Warder:::Dorine Knowles:9AA684:Female:28:2:5:Responder (heart):Bribery-1,Medical-1,Steward-1,Streetwise-1
Warder:::Wilda Hamon:9B7674:Female:35:4:1:Responder (heart):Bribery-1,Gambling-1,Streetwise-1,GunCbt-1
Warder:::Sung Correa:667693:Female:31:3:6:Responder (heart):Bribery-1,Brawling-1,Streetwise-1,Vehicle-1
Warder:::Brandy Crane:65AC83:Female:39:5:4:Responder (heart):Electronic-1,Gambling-1,Blade-1,Streetwise-1,Computer-2
Warder:::Jenna Chapman:6779A4:Female:44:6:4:Responder (heart):Electronic-2,Gambling-2,Leader-1,Steward-1,Streetwise-1,Computer-1
Warder:::Rudolph Mészáros:A65884:Male:23:1:1:Influencer (heart):Leader-1,Mechanical-1,Streetwise-1
Warder:::Roxy Peron:877564:Female:22:1:6:Shaper (head):Bribery-1,Blade-1,Streetwise-1
Warder:::Georgette Bond:458774:Female:38:5:6:Doer (action):Bribery-1,Gambling-2,Blade-1,Mechanical-1,Streetwise-1
Warder::Dame:Ivy Karlsson:357634:Female:31:3:3:Shaper (head):Bribery-1,Brawling-1,Blade-1,Streetwise-1
Warder::Dame:Ellyn Bazin:6675B4:Female:27:2:6:Shaper (head):JoT-1,Brawling-1,Blade-1,Streetwise-1
Warder:::Kyle Provost:97B733:Male:26:2:2:Shaper (head):Bribery-1,Mechanical-1,Streetwise-1,Forgery-1
Warder:::Yung Pottier:B9C794:Female:38:5:1:Responder (heart):Electronic-2,Gambling-1,Mechanical-1,Streetwise-1,GunCbt-1
Warder:::Shanti Guzman:48B724:Female:23:1:6:Contemplator (head):Streetwise-1,Forgery-1
Warder::Baroness:Qiana Richmond:677CA4:Female:34:4:3:Doer (action):Electronic-1,Gambling-1,Brawling-2,Streetwise-1
Warder:::Donald Jakobsen:3795B4:Male:24:1:5:Doer (action):Mechanical-1,Streetwise-1,Vehicle-1
Warder:::Levi Wilder:596554:Male:44:6:3:Influencer (heart):JoT-1,Bribery-1,Blade-1,Mechanical-1,Streetwise-1
Warder:::Rigoberto Crawford:5537B3:Male:43:6:5:Responder (heart):Gambling-1,Brawling-1,Leader-1,Blade-1,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Qiana Jacobsen:988C52:Female:38:5:4:Responder (heart):JoT-1,Bribery-2,Mechanical-1,Streetwise-1,GunCbt-1
Warder:::Elana Hess:693854:Female:40:5:2:Responder (heart):Bribery-1,Gambling-1,Brawling-1,Streetwise-1,GunCbt-1
Warder:::Neville Bauer:696884:Male:35:4:4:Influencer (heart):JoT-1,Bribery-1,Gambling-1,Streetwise-1,Computer-1
Warder:::Serita Josse:375674:Female:34:4:5:Shaper (head):Blade-1,Streetwise-1,Forgery-4
Warder:::Katelynn Philippot:775964:Female:39:5:3:Responder (heart):Bribery-1,Gambling-1,Brawling-1,Blade-1,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Effie Wiggins:6AB9A4:Female:44:6:1:Doer (action):Bribery-1,Electronic-2,Leader-1,Mechanical-2,Streetwise-1,Vehicle-1
Warder:::Hans Sosa:B68A84:Male:26:2:6:Doer (action):Gambling-1,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Kattie Lafont:3A3624:Female:44:6:2:Doer (action):Bribery-1,Gambling-1,Brawling-1,Mechanical-1,Blade-2,Streetwise-1,GunCbt-1
Warder:::Camille Remond:685774:Female:38:5:2:Responder (heart):Bribery-3,Mechanical-1,Streetwise-1,GunCbt-1
Warder:::Alfred Carrizo:9869C4:Male:42:6:3:Shaper (head):JoT-1,Bribery-1,Medical-1,Leader-1,Blade-2,Streetwise-1,Vehicle-1
Warder:::Eugena Gulbrandsen:747944:Female:23:1:2:Doer (action):Bribery-1,Streetwise-1,GunCbt-1
Warder:::Korey Ware:844844:Male:27:2:3:Doer (action):Brawling-1,Blade-1,Streetwise-1
Warder:::Toby Coste:748784:Male:38:5:1:Responder (heart):Electronic-1,Gambling-2,Mechanical-1,Streetwise-1,Computer-1
Warder:::Michael Ekström:9A8464:Male:40:5:4:Shaper (head):Mechanical-1,Blade-1,Streetwise-1,GunCbt-4
Warder:::Latashia Lacroix:A46684:Female:35:4:2:Shaper (head):Medical-1,Steward-1,Streetwise-1,Forgery-1,Computer-1
Warder:::Kelvin Veron:758963:Male:24:1:3:Doer (action):Blade-1,Streetwise-1,Forgery-1
Warder:::Donny Burks:955A94:Male:23:1:6:Influencer (heart):Leader-2,Streetwise-1
Warder:::Benito Auger:757924:Male:30:3:2:Influencer (heart):Gambling-2,Brawling-2,Streetwise-1
Warder:::Sanford Godefroy:AB9574:Male:35:4:2:Shaper (head):Gambling-1,Mechanical-2,Streetwise-1,Forgery-1
Warder:::Alonzo Russell:4D5654:Male:36:4:5:Influencer (heart):Bribery-1,Gambling-1,Streetwise-1
Warder:::Elinore Maitre:7A8683:Female:24:1:5:Responder (heart):Mechanical-1,Streetwise-1
Warder:::Mariano Blomqvist:4A4A74:Male:28:2:2:Influencer (heart):JoT-1,Brawling-1,Mechanical-1,Streetwise-1
Warder:::Lyman Bengtsson:A76A84:Male:34:4:6:Doer (action):Bribery-1,Brawling-1,Steward-1,Streetwise-1,GunCbt-1,Computer-1
Warder:::Nicky Hughes:89A764:Male:36:4:6:Mover (action):Brawling-1,Mechanical-2,Streetwise-1,GunCbt-1
Warder:::Peter Gallegos:89A774:Female:36:4:1:Responder (heart):Brawling-2,Streetwise-1,GunCbt-1
Warder:::Rosario Padilla:787C64:Male:42:6:4:Responder (heart):Gambling-1,Brawling-1,Blade-1,Streetwise-1,Forgery-1
Warder:::Irish Gundersen:258C64:Female:32:3:3:Responder (heart):Brawling-1,Mechanical-2,Streetwise-1
Warder:::Majorie Carvalho:997754:Female:42:6:2:Responder (heart):Bribery-1,Mechanical-1,Streetwise-1,GunCbt-1,Forgery-3
Warder:::Carlos Mullen:3B95A4:Male:30:3:6:Responder (heart):Brawling-1,Leader-1,Streetwise-1,Forgery-1
Warder:::Kory Barnett:C39C24:Male:34:4:2:Influencer (heart):Bribery-1,Brawling-3,Streetwise-1,GunCbt-1
Warder:::Melba Lacoste:8CB964:Female:24:1:6:Doer (action):Blade-1,Mechanical-1,Streetwise-1
Warder:::Gustavo Douglas:368A64:Male:22:1:6:Shaper (head):Blade-1,Streetwise-1,Forgery-1
Warder:::Meaghan Howell:849974:Female:22:1:4:Responder (heart):Blade-1,Streetwise-1,Forgery-1
Warder:::Christian Gál:628974:Male:35:4:3:Doer (action):Gambling-1,Brawling-1,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Felicia Aguilar:A54C72:Female:39:5:4:Mover (action):Bribery-2,Blade-1,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Warner Simonin:347964:Male:22:1:1:Influencer (heart):Blade-1,Streetwise-1,Forgery-1
Warder:::Lisha Grosjean:597384:Female:43:6:3:Mover (action):Medical-2,Blade-1,Mechanical-1,Streetwise-1,Vehicle-2
Warder:::Tatum Hayden:797874:Female:40:5:4:Doer (action):Bribery-2,Gambling-1,Brawling-1,Mechanical-2,Streetwise-1
Warder:::Blaine Vega:85C484:Male:34:4:5:Doer (action):Electronic-1,Medical-1,Streetwise-1,Forgery-1,Computer-1
Warder:::Genoveva Stafford:67A794:Female:40:5:1:Doer (action):JoT-1,Electronic-1,Medical-1,Mechanical-1,Steward-1,Streetwise-1,GunCbt-1
Warder:::Cherly Crane:876974:Female:23:1:2:Responder (heart):Blade-1,Streetwise-1
Warder:::Scottie Gould:677984:Female:32:3:1:Doer (action):Brawling-1,Mechanical-1,Streetwise-1,GunCbt-1
Warder:::Pearline Good:47B294:Female:24:1:5:Contemplator (head):Mechanical-1,Steward-1,Streetwise-1
Warder:::Vernell Dupond:3877A2:Female:44:6:5:Producer (head):JoT-2,Brawling-1,Steward-2,Streetwise-1,Computer-1
Warder::Baron:Caleb Hines:757554:Male:24:1:5:Responder (heart):Brawling-1,Blade-1,Streetwise-1
Warder:::Nathan Matthews:778C44:Male:28:2:5:Doer (action):Bribery-1,Blade-2,Streetwise-1
Warder:::Pansy Fleming:897784:Female:24:1:3:Responder (heart):Medical-1,Blade-1,Streetwise-1
Warder:::Fermin Cleveland:998844:Male:32:3:4:Contemplator (head):JoT-1,Gambling-2,Streetwise-1
Warder:::Clyde Jacquet:3C6B54:Male:31:3:1:Shaper (head):JoT-1,Streetwise-1,GunCbt-2
Warder:::Daphne Jimenez:869494:Female:23:1:1:Contemplator (head):Streetwise-1
Warder:::Shanna Nelson:578654:Female:38:5:1:Responder (heart):Bribery-1,Gambling-1,Blade-1,Streetwise-1,Forgery-2
Warder:::Herlinda Belin:648A54:Female:31:3:1:Doer (action):JoT-1,Bribery-1,Streetwise-1
Warder:::Jaime Steele:964384:Male:44:6:3:Influencer (heart):Medical-2,Brawling-1,Mechanical-1,Streetwise-1,GunCbt-2,Computer-1
Warder:::Carey Pratt:576484:Male:44:6:4:Responder (heart):Bribery-3,Electronic-1,Medical-1,Blade-1,Streetwise-1,Computer-1
Warder:::Twanda Svendsen:955C64:Female:44:6:6:Influencer (heart):JoT-1,Bribery-1,Gambling-1,Mechanical-1,Blade-1,Streetwise-1
Warder:::Marcelina Grandjean:6579B4:Female:39:5:1:Contemplator (head):Medical-1,Leader-1,Blade-1,Steward-1,Streetwise-1
Warder:::Trent Rhodes:64C884:Male:27:2:1:Shaper (head):Bribery-1,Steward-1,Streetwise-1,Forgery-1
Warder:::Orville Cousin:A97794:Male:38:5:3:Producer (head):JoT-2,Leader-1,Streetwise-1,Computer-1,Vehicle-1
Warder:::Madelene Benitez:9B7884:Female:27:2:4:Responder (heart):Bribery-1,Medical-1,Streetwise-1,Vehicle-1
Warder:::Beau Stout:684894:Male:31:3:1:Mover (action):Brawling-1,Mechanical-1,Streetwise-1,Computer-1
Warder:::Kena Otero:4C8784:Female:35:4:1:Influencer (heart):JoT-2,Steward-1,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Roma Webb:78A982:Female:35:4:6:Doer (action):Gambling-2,Streetwise-1,Computer-1
Warder:::Donte Payne:B85644:Male:31:3:2:Influencer (heart):Gambling-1,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Ahmad Gillespie:B5AB64:Male:31:3:2:Responder (heart):Bribery-2,Streetwise-1
Warder:::Ophelia Portal:86B6A4:Female:35:4:3:Contemplator (head):Gambling-1,Leader-1,Streetwise-1,GunCbt-1,Forgery-1,Vehicle-1
Warder:::Monique Fraisse:75B674:Female:26:2:1:Responder (heart):Mechanical-1,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Virgilio Pepin:88B6A2:Male:22:1:2:Influencer (heart):Bribery-1,Streetwise-1,Forgery-1
Warder:::Felice Fleury:349894:Female:40:5:1:Influencer (heart):Medical-2,Streetwise-1,Computer-1,Vehicle-1
Warder::Baron:Ollie Lawrence:449564:Male:23:1:2:Contemplator (head):Blade-1,Streetwise-1,GunCbt-1
Warder:::Maisha Fontaine:AA9AA4:Female:40:5:2:Doer (action):Medical-1,Streetwise-1,GunCbt-3,Computer-1
Warder:::Lashay Hegedüs:849A84:Female:26:2:1:Doer (action):Steward-1,Streetwise-1,GunCbt-1,Computer-1
Warder:::Else Bailey:6A7A74:Female:27:2:3:Responder (heart):Gambling-1,Brawling-1,Streetwise-1
Warder::Knight:Hyman Guitton:6A7A84:Male:35:4:6:Doer (action):Medical-2,Gambling-1,Streetwise-1,Forgery-1
Warder:::Kendal Simonsen:546893:Female:40:5:2:Contemplator (head):Bribery-1,Medical-1,Gambling-1,Leader-1,Mechanical-1,Streetwise-1,Forgery-1
Warder:::Lyndon Lebon:69AD54:Male:35:4:4:Mover (action):Gambling-1,Streetwise-1,GunCbt-2
Warder:::Nelson Smets:5A7464:Male:30:3:5:Doer (action):Streetwise-1,GunCbt-1
Warder:::Clare Huff:575884:Female:40:5:4:Mover (action):JoT-1,Medical-1,Gambling-1,Leader-1,Mechanical-2,Streetwise-1
Warder:::Lorri Lamy:286974:Female:44:6:2:Doer (action):Gambling-1,Blade-1,Streetwise-1,Forgery-1
Warder:::Harriett Rivet:B6AB94:Female:35:4:3:Responder (heart):JoT-1,Brawling-2,Steward-1,Streetwise-1
Warder:::Xavier Dickson:66AC84:Male:39:5:1:Responder (heart):Streetwise-1,GunCbt-3,Forgery-1,Computer-1,Vehicle-1
Warder:::Sammie Halász:63BD64:Male:36:4:6:Producer (head):Bribery-1,Brawling-1,Blade-1,Mechanical-1,Streetwise-1
Warder:::Jon Preston:666664:Male:31:3:5:Doer (action):Brawling-1,Mechanical-2,Streetwise-1
Warder:::Vincenzo Yates:A376B4:Male:39:5:4:Responder (heart):Bribery-2,Medical-1,Leader-1,Mechanical-1,Streetwise-1,Computer-1
Warder::Knight:Graham Fields:88BB64:Male:31:3:1:Influencer (heart):JoT-1,Bribery-1,Streetwise-1,Forgery-1
Warder:::Eula Miller:6D4AA4:Female:44:6:3:Responder (heart):Bribery-1,Steward-1,Streetwise-1,Forgery-1,Computer-1
Warder::Dame:Shantae Lesueur:6CC924:Female:22:1:3:Responder (heart):Streetwise-1
Warder:::Tilda Froment:765B74:Female:26:2:3:Producer (head):JoT-1,Streetwise-1,Forgery-1
Warder:::Eldon Dore:7BAC44:Male:44:6:2:Responder (heart):JoT-1,Brawling-1,Blade-1,Mechanical-1,Streetwise-1,GunCbt-1
Warder:::Abdul Imbert:6A5744:Male:43:6:6:Influencer (heart):Bribery-1,Blade-2,Mechanical-1,Streetwise-1,GunCbt-2,Forgery-1
Warder:::Roseline Galland:5CC744:Female:43:6:1:Doer (action):Bribery-2,Gambling-1,Brawling-1,Blade-2,Streetwise-1
Warder:::June Lebeau:976444:Female:36:4:4:Mover (action):JoT-1,Brawling-1,Mechanical-1,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Herschel Hajdu:346B84:Male:28:2:1:Influencer (heart):Gambling-1,Leader-1,Streetwise-1,GunCbt-1
Warder:::Marlon Maillet:698684:Male:44:6:1:Responder (heart):JoT-1,Electronic-2,Medical-1,Gambling-1,Streetwise-1,Computer-1
Warder:::Rodger Vannier:C5AA64:Male:44:6:6:Shaper (head):JoT-1,Bribery-2,Blade-1,Streetwise-1,Forgery-1
Warder:::Garnet Noel:763884:Female:36:4:5:Doer (action):JoT-1,Gambling-1,Leader-2,Streetwise-1,Computer-1
Warder:::Guadalupe Meadows:A86432:Male:27:2:4:Responder (heart):Bribery-1,Streetwise-1,Forgery-1
Warder:::Dean Quentin:A66A64:Male:43:6:2:Contemplator (head):JoT-1,Bribery-1,Brawling-1,Mechanical-1,Streetwise-1,GunCbt-1
Warder:::Aaron Wiggins:855484:Male:28:2:1:Mover (action):Blade-1,Mechanical-1,Streetwise-1
Warder:::Laverna Cariou:823464:Female:36:4:6:Shaper (head):Gambling-1,Brawling-1,Mechanical-1,Streetwise-1,GunCbt-1
Warder:::Shon Ball:48A893:Male:35:4:2:Mover (action):JoT-1,Electronic-1,Brawling-1,Streetwise-1,Vehicle-1
Warder:::Raven Aasen:694764:Female:30:3:6:Responder (heart):Mechanical-2,Streetwise-1,GunCbt-1
Warder:::Elwood Hicks:733463:Male:34:4:6:Shaper (head):JoT-1,Gambling-2,Streetwise-1,GunCbt-1
Warder:::Alvina Descamps:787324:Female:36:4:5:Contemplator (head):JoT-1,Bribery-1,Brawling-1,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Elvis Morin:295C44:Male:32:3:2:Responder (heart):JoT-1,Bribery-1,Mechanical-1,Streetwise-1
Warder:::Yvone Townsend:8876C4:Female:36:4:5:Doer (action):JoT-1,Gambling-1,Leader-1,Steward-1,Streetwise-1
Warder:::Gabriel Dennis:4A7A74:Male:39:5:3:Shaper (head):JoT-1,Bribery-2,Streetwise-1
Warder:::Katherina Pugh:5B8A44:Female:32:3:3:Responder (heart):JoT-1,Gambling-1,Streetwise-1,GunCbt-2
Warder:::Gwen Vandenberghe:4578A4:Female:23:1:3:Responder (heart):JoT-1,Steward-1,Streetwise-1
Warder:::David Gulyás:8A8B34:Female:22:1:5:Doer (action):JoT-1,Streetwise-1
Warder:::Clotilde Massey:6A8774:Female:42:6:5:Doer (action):Bribery-2,Brawling-2,Blade-1,Streetwise-1
Warder::Baroness:Jenice Soós:776AA4:Female:22:1:5:Contemplator (head):Medical-1,Steward-1,Streetwise-1
Warder:::Alejandro Thorsen:45AB84:Male:36:4:6:Responder (heart):Bribery-1,Gambling-1,Steward-1,Streetwise-1,Forgery-1
Warder:::Leland Lemercier:9968A4:Male:23:1:4:Influencer (heart):Mechanical-1,Streetwise-1
Warder:::Darrell McClain:8B65A4:Male:23:1:1:Doer (action):Brawling-1,Streetwise-1,Forgery-1
Warder:::Lanora Leroy:785A54:Female:40:5:4:Responder (heart):Brawling-1,Mechanical-1,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Kristal Hurley:7B4A94:Female:43:6:5:Influencer (heart):Gambling-2,Brawling-1,Steward-1,Streetwise-1,Forgery-1,Vehicle-1
Warder:::Foster Wyatt:585A54:Male:28:2:5:Responder (heart):JoT-2,Blade-1,Streetwise-1
Warder:::Rosario Daniel:967993:Male:42:6:3:Responder (heart):Bribery-1,Blade-2,Mechanical-1,Streetwise-1,Computer-1
Warder:::Milo Patterson:8D8643:Male:36:4:2:Doer (action):JoT-2,Gambling-1,Mechanical-1,Streetwise-1
Warder:::Sheridan Oger:686654:Female:38:5:3:Doer (action):JoT-1,Bribery-2,Gambling-1,Streetwise-1,GunCbt-1
Warder:::Waylon Martens:B9C8A4:Male:44:6:4:Responder (heart):Medical-2,Brawling-1,Streetwise-1,Forgery-1,Computer-1,Vehicle-1
Warder:::Hershel Voisin:5A9A64:Male:30:3:4:Shaper (head):Bribery-1,Gambling-1,Streetwise-1
Warder:::Randall Ferry:9563B4:Male:28:2:5:Doer (action):Bribery-1,Streetwise-1,Computer-1,Vehicle-1
Warder:::Renato Franco:5A8644:Male:30:3:6:Responder (heart):Brawling-1,Blade-1,Streetwise-1,GunCbt-2
Warder:::Freddie Perron:C85984:Male:26:2:4:Contemplator (head):Bribery-1,Mechanical-1,Streetwise-1
Warder:::Marni McConnell:595384:Female:34:4:6:Doer (action):Bribery-1,Brawling-1,Leader-1,Streetwise-1,Computer-1
Warder:::Micah Hoffman:65C894:Male:38:5:5:Doer (action):JoT-1,Bribery-2,Leader-1,Mechanical-1,Streetwise-1
Warder:::Amado Soler:275944:Male:27:2:6:Doer (action):JoT-1,Bribery-1,Streetwise-1,Forgery-1
Warder:::Keri Hatfield:878884:Female:24:1:3:Doer (action):Electronic-1,Mechanical-1,Streetwise-1
Warder:::Alaine Morales:558734:Female:27:2:5:Influencer (heart):JoT-1,Gambling-1,Streetwise-1
Warder:::Bruce Morgan:988BB4:Male:22:1:3:Contemplator (head):Leader-1,Streetwise-1,Vehicle-1
Warder:::Man Blanco:366474:Male:34:4:4:Doer (action):JoT-1,Brawling-1,Mechanical-1,Streetwise-1,GunCbt-1
Warder:::Dorian Langley:96C874:Female:34:4:4:Doer (action):Gambling-1,Mechanical-1,Blade-1,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Williams Ward:459774:Male:22:1:6:Doer (action):JoT-1,Blade-1,Streetwise-1
Warder:::Chang Head:46B694:Male:22:1:4:Doer (action):Bribery-1,Mechanical-1,Streetwise-1
Warder:::Terresa Dupin:4B7B34:Female:26:2:4:Doer (action):JoT-1,Mechanical-1,Streetwise-1,Forgery-1
Warder:::Mohammad Isaksson:975774:Male:28:2:3:Doer (action):JoT-1,Brawling-1,Blade-1,Streetwise-1
Warder:::Shena Berthe:5B7574:Female:24:1:4:Responder (heart):JoT-1,Brawling-1,Streetwise-1
Warder:::Trang Rose:5788B4:Female:44:6:3:Doer (action):JoT-1,Bribery-2,Steward-1,Streetwise-1,GunCbt-1,Computer-1
Warder:::Tommye Stevens:859584:Female:30:3:2:Influencer (heart):Electronic-1,Gambling-1,Streetwise-1,Vehicle-1
Warder:::Arturo Manning:889734:Male:36:4:4:Responder (heart):JoT-1,Blade-1,Mechanical-2,Streetwise-1
Warder:::Wiley Atkins:667AA4:Male:43:6:5:Doer (action):Bribery-2,Gambling-1,Mechanical-1,Streetwise-1
Warder::Dame:Page Lindström:578464:Female:26:2:2:Producer (head):Streetwise-1,GunCbt-3
Warder:::Zada Besnard:8A8683:Female:31:3:3:Responder (heart):Medical-1,Gambling-1,Leader-1,Streetwise-1,Computer-1
Warder:::Georgianne Drake:956674:Female:24:1:5:Doer (action):JoT-1,Brawling-1,Streetwise-1
Warder:::Quintin Thornton:887BC4:Male:34:4:3:Doer (action):Bribery-1,Medical-1,Gambling-2,Brawling-1,Streetwise-1
Warder:::Ofelia Durand:567B54:Female:22:1:6:Responder (heart):Streetwise-1,GunCbt-1
Warder:::Danial Sargent:66A474:Male:43:6:3:Responder (heart):JoT-1,Bribery-1,Blade-2,Streetwise-1,GunCbt-1,Forgery-2
Warder:::Ardella Proust:767974:Female:23:1:1:Doer (action):Streetwise-1,Forgery-1
Warder:::Sherice Dupuis:A88484:Female:42:6:6:Influencer (heart):Electronic-1,Medical-1,Mechanical-2,Blade-1,Streetwise-1,Vehicle-1
Warder:::Kelly Ekström:A975A4:Male:24:1:2:Influencer (heart):JoT-1,Streetwise-1
Warder:::Pamila Axelsson:9CB873:Female:35:4:6:Responder (heart):JoT-1,Blade-1,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Gus Bruneau:7A77A4:Male:35:4:1:Responder (heart):Medical-1,Gambling-1,Leader-1,Mechanical-1,Streetwise-1,Forgery-1
Warder:::Joyce Dobos:445794:Female:22:1:6:Doer (action):Steward-1,Streetwise-1,Computer-1
Warder::Knight:Arlie Hale:B8A384:Male:34:4:2:Doer (action):Brawling-1,Leader-1,Mechanical-1,Streetwise-1,GunCbt-1,Vehicle-1
Warder:::Bruce Carvalho:A95864:Male:36:4:2:Doer (action):Streetwise-1
Warder:::Tana Simmons:BDC7C4:Female:34:4:3:Shaper (head):Medical-1,Brawling-1,Leader-1,Streetwise-1,Computer-1
Warder:::Cinthia Genin:7677B3:Female:40:5:6:Doer (action):JoT-1,Blade-2,Steward-1,Streetwise-1,Forgery-1
Warder:::Kristal Hopkins:799874:Female:44:6:2:Doer (action):JoT-2,Bribery-1,Gambling-1,Streetwise-1,Forgery-1
Warder:::Keneth Crosby:78B854:Male:44:6:1:Responder (heart):Bribery-2,Streetwise-1,Forgery-2
Warder:::Rolando Michaud:679B24:Male:23:1:2:Influencer (heart):Blade-2,Streetwise-1
Warder:::Gwenda Clark:5B22A2:Female:28:2:2:Contemplator (head):Electronic-1,Steward-1,Streetwise-1,Forgery-1
Warder:::Lucrecia Mas:988794:Female:35:4:2:Shaper (head):Electronic-1,Mechanical-2,Streetwise-1,Computer-1
Warder:::Hollis Boucher:3736A4:Male:32:3:4:Doer (action):Electronic-1,Leader-1,Blade-2,Streetwise-1
Warder:::Loren Ledesma:75BB94:Male:23:1:4:Responder (heart):Medical-1,Brawling-1,Streetwise-1
Warder:::Macy Cleveland:B56992:Female:27:2:2:Shaper (head):Steward-1,Streetwise-1,GunCbt-1,Vehicle-1
Warder:::Chieko Millot:76C744:Female:44:6:2:Doer (action):Gambling-1,Brawling-2,Blade-2,Mechanical-1,Streetwise-1
Path:::Britney Cantu:749574:Female:40:5:1:Contemplator (head):JoT-1,Steward-1,GunCbt-1,Computer-1,Vehicle-1,Recon-1
Path:::Nathanial Laurent:BC8698:Male:23:1:1:Doer (action):Steward-1,Recon-1
Path:::Geraldo Cornelis:874B87:Male:30:3:3:Influencer (heart):Advocate-1,Art(any)-1,Survival-1,Steward-1,Vehicle-1
Path:::Bret Burks:796764:Male:36:4:2:Doer (action):Persuade-1,Survival-1,Hunting-1,Steward-1,Recon-1
Path:::Elly Granger:78B479:Female:42:6:4:Doer (action):Survival-2,Steward-1,Computer-1,Vehicle-2,Recon-1
Path:::Antionette Wilkins:477C48:Female:23:1:4:Shaper (head):Steward-1,Vehicle-1
Path:::Lashunda Lemoine:BB7858:Female:36:4:6:Responder (heart):Art(any)-1,Survival-1,Leader-1,Steward-1,Trade(any)-1,Computer-1
Path::Dame:Marcelene Cornelis:834C6B:Female:22:1:2:Responder (heart):Survival-1,Leader-1,Steward-1
Path:::Mickey Deleon:B8C57A:Male:26:2:4:Shaper (head):Hunting-2,Steward-1,GunCbt-1
Path:::Charles Antoine:875D54:Male:42:6:6:Influencer (heart):Persuade-1,Survival-1,Steward-1,GunCbt-1,Vehicle-1,Recon-1
Path:::Jules Tisserand:B7584A:Male:39:5:3:Doer (action):JoT-1,Persuade-1,Steward-1,GunCbt-1
Path:::Franklin Tangen:6772B8:Male:31:3:1:Responder (heart):Persuade-1,Leader-1,Steward-1
Path:::Quentin Ferreyra:83BA58:Male:23:1:2:Doer (action):Hunting-1,Steward-1,GunCbt-1
Path:::Vicki Gunnarsson:8B6983:Female:23:1:6:Responder (heart):Leader-1,Steward-1,Science(any)-1
Path::Knight:Armand Leon:87878B:Male:36:4:2:Doer (action):JoT-1,Survival-1,Hunting-2,Steward-1,Liason-1
Path:::Clement Huber:89B5B7:Male:22:1:5:Contemplator (head):Persuade-1,Leader-1,Steward-1
Path:::Elmo Babin:49A769:Male:28:2:3:Responder (heart):Art(any)-1,Steward-1,Trade(any)-1,Recon-1
Path:::Len Orbán:678797:Male:23:1:4:Doer (action):Steward-1,Trade(any)-1
Path:::Shad Hays:685569:Male:39:5:1:Shaper (head):Art(any)-1,Steward-1,GunCbt-1,Vehicle-1
Path:::Warren Lynch:5C6776:Male:30:3:6:Producer (head):JoT-1,Leader-1,Steward-1
